time,지역,가게이름,아이디,주문내용,댓글,맛,양,배달,사진주소,sajang,ko_text,token_review,tagging,Noun,Adverb,Number,Verb,Adjective
2021년 11월 02일,서초동,컬투치킨-서초1호점,km**님,매후라치킨/1(치킨 종류 추가 선택(변경 안함)),넘맛있어요오오오오오 또 주문해야징 사장님 번창하세용,5,5,5,https://rev-static.yogiyo.co.kr/29ab8c099da7c821080f1651460a4391_tn.jpg,사장님 답글이 없어요 ,넘맛있어요오오오오오 또 주문해야징 사장님 번창하세용,"['넘', '맛있어요', '오오오오오', '또', '주문', '해야', '징', '사장', '님', '번창', '하세용']","[('넘', 'Verb'), ('맛있어요', 'Adjective'), ('오오오오오', 'Noun'), ('또', 'Noun'), ('주문', 'Noun'), ('해야', 'Verb'), ('징', 'Noun'), ('사장', 'Noun'), ('님', 'Suffix'), ('번창', 'Noun'), ('하세용', 'Verb')]","['오오오오오', '또', '주문', '징', '사장', '번창']",,,",넘,해야,하세용",",맛있어요"
2021년 11월 02일,서초동,컬투치킨-서초1호점,no**님,칠리새우탕수치킨/1(치킨 종류 추가 선택(순살 변경)),행사중이라서 그런지 한시간쯤 걸렸고 미리 고지받아서 괜찮았어요. 양념도 맛있었고 치킨도 맛있었어요. 다만 지난번엔 새우도 크고 많이 들어있었는데 오늘은 작은걸로 서너개 들어있어서 이 부분이 조금 아쉬웠어요. 😢 그래도 맛있게 먹었습니다.,5,5,5,https://rev-static.yogiyo.co.kr/40e21d6e7faf45c665778f3a400cc910_tn.jpg,사장님 답글이 없어요 ,행사중이라서 그런지 한시간쯤 걸렸고 미리 고지받아서 괜찮았어요 양념도 맛있었고 치킨도 맛있었어요 다만 지난번엔 새우도 크고 많이 들어있었는데 오늘은 작은걸로 서너개 들어있어서 이 부분이 조금 아쉬웠어요  그래도 맛있게 먹었습니다,"['행사', '중', '이라서', '그런지', '한', '시간', '쯤', '걸렸고', '미리', '고지', '받아서', '괜찮았어요', '양념', '도', '맛있었고', '치킨', '도', '맛있었어요', '다만', '지난번', '엔', '새우도', '크고', '많이', '들어있었는데', '오늘', '은', '작은', '걸', '로', '서너', '개', '들어있어서', '이', '부분', '이', '조금', '아쉬웠어요', '그래도', '맛있게', '먹었습니다']","[('행사', 'Noun'), ('중', 'Suffix'), ('이라서', 'Josa'), ('그런지', 'Adjective'), ('한', 'Determiner'), ('시간', 'Noun'), ('쯤', 'Suffix'), ('걸렸고', 'Verb'), ('미리', 'Noun'), ('고지', 'Noun'), ('받아서', 'Verb'), ('괜찮았어요', 'Adjective'), ('양념', 'Noun'), ('도', 'Josa'), ('맛있었고', 'Adjective'), ('치킨', 'Noun'), ('도', 'Josa'), ('맛있었어요', 'Adjective'), ('다만', 'Noun'), ('지난번', 'Noun'), ('엔', 'Josa'), ('새우도', 'Verb'), ('크고', 'Verb'), ('많이', 'Adverb'), ('들어있었는데', 'Verb'), ('오늘', 'Noun'), ('은', 'Josa'), ('작은', 'Adjective'), ('걸', 'Noun'), ('로', 'Josa'), ('서너', 'Noun'), ('개', 'Suffix'), ('들어있어서', 'Verb'), ('이', 'Noun'), ('부분', 'Noun'), ('이', 'Josa'), ('조금', 'Noun'), ('아쉬웠어요', 'Adjective'), ('그래도', 'Adverb'), ('맛있게', 'Adjective'), ('먹었습니다', 'Verb')]","['행사', '시간', '미리', '고지', '양념', '치킨', '다만', '지난번', '오늘', '걸', '서너', '이', '부분', '조금']",",많이,그래도",,",걸렸고,받아서,새우도,크고,들어있었는데,들어있어서,먹었습니다",",그런지,괜찮았어요,맛있었고,맛있었어요,작은,아쉬웠어요,맛있게"
2021년 11월 02일,서초동,컬투치킨-서초1호점,da**님,매후라양념치킨/1(치킨 종류 추가 선택(순살 변경)),처음 먹어보는데새콤달콤한 옛날 치킨 맛이라 너무 좋았어요...!!!맛있게 잘 먹었습니다~,5,5,5,https://rev-static.yogiyo.co.kr/42a292cc11887b006fbfd72c628b4438_tn.jpg,사장님 답글이 없어요 ,처음 먹어보는데새콤달콤한 옛날 치킨 맛이라 너무 좋았어요맛있게 잘 먹었습니다,"['처음', '먹어', '보는데', '새콤', '달콤한', '옛날', '치킨', '맛', '이라', '너무', '좋았어요', '맛있게', '잘', '먹었습니다']","[('처음', 'Noun'), ('먹어', 'Verb'), ('보는데', 'Verb'), ('새콤', 'Noun'), ('달콤한', 'Adjective'), ('옛날', 'Noun'), ('치킨', 'Noun'), ('맛', 'Noun'), ('이라', 'Josa'), ('너무', 'Adverb'), ('좋았어요', 'Adjective'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]","['처음', '새콤', '옛날', '치킨', '맛']",",너무",,",먹어,보는데,잘,먹었습니다",",달콤한,좋았어요,맛있게"
2021년 11월 02일,서초동,컬투치킨-서초1호점,jh**님,매후라치킨/1(치킨 종류 추가 선택(변경 안함)),매주 먹는데 이번에 특히 더 맛있네요,5,5,5,https://rev-static.yogiyo.co.kr/ba4142e0c2716e76826eeb093c6ffa61_tn.jpg,사장님 답글이 없어요 ,매주 먹는데 이번에 특히 더 맛있네요,"['매주', '먹는데', '이번', '에', '특히', '더', '맛있네요']","[('매주', 'Adverb'), ('먹는데', 'Verb'), ('이번', 'Noun'), ('에', 'Josa'), ('특히', 'Adverb'), ('더', 'Noun'), ('맛있네요', 'Adjective')]","['이번', '더']",",매주,특히",,",먹는데",",맛있네요"
2021년 11월 02일,서초동,컬투치킨-서초1호점,jh**님,칠리새우탕수치킨/1(치킨 종류 추가 선택(순살 변경)),매주 먹는데 너무 맛있어요,5,5,5,https://rev-static.yogiyo.co.kr/882359dfe6c9e4e305c67cba9f5ed7ad_tn.jpg,사장님 답글이 없어요 ,매주 먹는데 너무 맛있어요,"['매주', '먹는데', '너무', '맛있어요']","[('매주', 'Adverb'), ('먹는데', 'Verb'), ('너무', 'Adverb'), ('맛있어요', 'Adjective')]",[],",매주,너무",,",먹는데",",맛있어요"
2021년 11월 02일,서초동,컬투치킨-서초1호점,dl**님,매후라치킨/1(치킨 종류 추가 선택(변경 안함)),저는 치킨은 무조건 이 집에서만 시켜먹어요,5,5,5,https://rev-static.yogiyo.co.kr/acccf3633a95b5a306e7fbc7763e9d3b_tn.jpg,사장님 답글이 없어요 ,저는 치킨은 무조건 이 집에서만 시켜먹어요,"['저', '는', '치킨', '은', '무조건', '이', '집', '에서만', '시켜', '먹어요']","[('저', 'Noun'), ('는', 'Josa'), ('치킨', 'Noun'), ('은', 'Josa'), ('무조건', 'Noun'), ('이', 'Noun'), ('집', 'Noun'), ('에서만', 'Josa'), ('시켜', 'Verb'), ('먹어요', 'Verb')]","['저', '치킨', '무조건', '이', '집']",,,",시켜,먹어요",
2021년 11월 02일,서초동,컬투치킨-서초1호점,rn**님,마후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),컬투치킨 처음 시켜봤는데 맛 괜찮네요,5,5,5,https://rev-static.yogiyo.co.kr/c21432a5781c8ed00fb7d50fb0be5171_tn.jpg,사장님 답글이 없어요 ,컬투치킨 처음 시켜봤는데 맛 괜찮네요,"['컬투', '치킨', '처음', '시켜', '봤는데', '맛', '괜찮네요']","[('컬투', 'Noun'), ('치킨', 'Noun'), ('처음', 'Noun'), ('시켜', 'Verb'), ('봤는데', 'Verb'), ('맛', 'Noun'), ('괜찮네요', 'Adjective')]","['컬투', '치킨', '처음', '맛']",,,",시켜,봤는데",",괜찮네요"
2021년 11월 02일,서초동,컬투치킨-서초1호점,dy**님,메후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),잘먹었습니다 ~~~,5,5,5,https://rev-static.yogiyo.co.kr/c873f6b77e5e91b5d0dbaefff6821e4f_tn.jpg,사장님 답글이 없어요 ,잘먹었습니다 ,"['잘', '먹었습니다']","[('잘', 'VerbPrefix'), ('먹었습니다', 'Verb')]",[],,,",먹었습니다",
2021년 11월 02일,서초동,컬투치킨-서초1호점,wj**님,"감자바사삭치킨＋치즈볼（5개）/1(치킨 종류 추가 선택(변경 안함),맛 선택(매콤（매후라）),부위변경(윙봉변경))",윙봉먹고싶엇는데 품절되서 아쉽네여..,5,5,5,https://rev-static.yogiyo.co.kr/544514c2dab052a5fb4f5a904407dccf_tn.jpg,사장님 답글이 없어요 ,윙봉먹고싶엇는데 품절되서 아쉽네여,"['윙봉', '먹고싶', '엇', '는데', '품절', '되서', '아쉽', '네', '여']","[('윙봉', 'Noun'), ('먹고싶', 'Verb'), ('엇', 'VerbPrefix'), ('는데', 'Verb'), ('품절', 'Noun'), ('되서', 'Verb'), ('아쉽', 'Adjective'), ('네', 'Determiner'), ('여', 'Noun')]","['윙봉', '품절', '여']",,,",먹고싶,는데,되서",",아쉽"
2021년 11월 02일,서초동,컬투치킨-서초1호점,an**님,메후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),양념 맛 최고입니다!!,5,5,5,https://rev-static.yogiyo.co.kr/7dfff5e743bd48d83f24e7227e8295f7_tn.jpg,사장님 답글이 없어요 ,양념 맛 최고입니다,"['양념', '맛', '최고', '입니다']","[('양념', 'Noun'), ('맛', 'Noun'), ('최고', 'Noun'), ('입니다', 'Adjective')]","['양념', '맛', '최고']",,,,",입니다"
2021년 11월 02일,서초동,컬투치킨-서초1호점,pr**님,"간장마요치킨/1(치킨 종류 추가 선택(순살 변경),음료 추가 선택(음료 사이즈업（1.25 변경）))",잘 먹었습니다.,5,5,5,https://rev-static.yogiyo.co.kr/543c672744fd44cc7e741181fd51f6f7_tn.jpg,사장님 답글이 없어요 ,잘 먹었습니다,"['잘', '먹었습니다']","[('잘', 'Verb'), ('먹었습니다', 'Verb')]",[],,,",잘,먹었습니다",
2021년 11월 02일,서초동,컬투치킨-서초1호점,ry**님,간장마요치킨/1(치킨 종류 추가 선택(변경 안함)),"간장마요를 시켰는데 간장양념이 몇방울 밖에 안들어갔는지, 후라이드에 마요네즈 뿌려놓은것과 다를바 없었습니다. 예전에 다른곳에서 먹었을때 너무 인상깊었어서 다시 시켜보았는데, 아주 실망스럽습니다. 화가 날 정도에요. 짜증나네요, 결국 2조각 먹고 다 버렸습니다 개선되지 않으면 다시는 시킬일 없겠습니다",1,4,5,https://rev-static.yogiyo.co.kr/30ca75e91434cd9639a7f8a83dbe0ea7_tn.jpg,사장님 답글이 없어요 ,간장마요를 시켰는데 간장양념이 몇방울 밖에 안들어갔는지 후라이드에 마요네즈 뿌려놓은것과 다를바 없었습니다 예전에 다른곳에서 먹었을때 너무 인상깊었어서 다시 시켜보았는데 아주 실망스럽습니다 화가 날 정도에요 짜증나네요 결국 조각 먹고 다 버렸습니다 개선되지 않으면 다시는 시킬일 없겠습니다,"['간', '장마', '요', '를', '시켰는데', '간장', '양념', '이', '몇', '방울', '밖에', '안', '들어갔는지', '후라이드', '에', '마요네즈', '뿌려놓은', '것', '과', '다를', '바', '없었습니다', '예전', '에', '다른', '곳', '에서', '먹었을', '때', '너무', '인상', '깊었어서', '다시', '시켜', '보았는데', '아주', '실망', '스럽습니다', '화가', '날', '정도', '에요', '짜증나네요', '결국', '조각', '먹고', '다', '버렸습니다', '개선', '되지', '않으면', '다시는', '시킬', '일', '없겠습니다']","[('간', 'Noun'), ('장마', 'Noun'), ('요', 'Josa'), ('를', 'Noun'), ('시켰는데', 'Verb'), ('간장', 'Noun'), ('양념', 'Noun'), ('이', 'Josa'), ('몇', 'Modifier'), ('방울', 'Noun'), ('밖에', 'Josa'), ('안', 'VerbPrefix'), ('들어갔는지', 'Verb'), ('후라이드', 'Noun'), ('에', 'Josa'), ('마요네즈', 'Noun'), ('뿌려놓은', 'Verb'), ('것', 'Noun'), ('과', 'Josa'), ('다를', 'Adjective'), ('바', 'Noun'), ('없었습니다', 'Adjective'), ('예전', 'Noun'), ('에', 'Josa'), ('다른', 'Modifier'), ('곳', 'Noun'), ('에서', 'Josa'), ('먹었을', 'Verb'), ('때', 'Noun'), ('너무', 'Adverb'), ('인상', 'Noun'), ('깊었어서', 'Adjective'), ('다시', 'Noun'), ('시켜', 'Verb'), ('보았는데', 'Verb'), ('아주', 'Noun'), ('실망', 'Noun'), ('스럽습니다', 'Adjective'), ('화가', 'Noun'), ('날', 'Noun'), ('정도', 'Noun'), ('에요', 'Josa'), ('짜증나네요', 'Adjective'), ('결국', 'Adverb'), ('조각', 'Noun'), ('먹고', 'Verb'), ('다', 'Adverb'), ('버렸습니다', 'Verb'), ('개선', 'Noun'), ('되지', 'Verb'), ('않으면', 'Verb'), ('다시는', 'Verb'), ('시킬', 'Verb'), ('일', 'Noun'), ('없겠습니다', 'Adjective')]","['간', '장마', '를', '간장', '양념', '방울', '후라이드', '마요네즈', '것', '바', '예전', '곳', '때', '인상', '다시', '아주', '실망', '화가', '날', '정도', '조각', '개선', '일']",",너무,결국,다",,",시켰는데,들어갔는지,뿌려놓은,먹었을,시켜,보았는데,먹고,버렸습니다,되지,않으면,다시는,시킬",",다를,없었습니다,깊었어서,스럽습니다,짜증나네요,없겠습니다"
2021년 11월 02일,서초동,컬투치킨-서초1호점,99**님,메후라반반치킨/1(치킨 종류 추가 선택(변경 안함)),"오늘도 성공, 역시 맛있었습니다 추천!",5,5,5,이미지는 없어요,사장님 답글이 없어요 ,오늘도 성공 역시 맛있었습니다 추천,"['오늘', '도', '성공', '역시', '맛있었습니다', '추천']","[('오늘', 'Noun'), ('도', 'Josa'), ('성공', 'Noun'), ('역시', 'Noun'), ('맛있었습니다', 'Adjective'), ('추천', 'Noun')]","['오늘', '성공', '역시', '추천']",,,,",맛있었습니다"
2021년 11월 02일,서초동,컬투치킨-서초1호점,qx**님,마후라반반치킨/1(치킨 종류 추가 선택(순살 변경)),가격도 착한데 깔끔하고 넘맛있네요 굿굿,5,5,5,이미지는 없어요,사장님 답글이 없어요 ,가격도 착한데 깔끔하고 넘맛있네요 굿굿,"['가격', '도', '착한데', '깔끔하고', '넘', '맛있네요', '굿굿']","[('가격', 'Noun'), ('도', 'Josa'), ('착한데', 'Adjective'), ('깔끔하고', 'Adjective'), ('넘', 'Verb'), ('맛있네요', 'Adjective'), ('굿굿', 'Noun')]","['가격', '굿굿']",,,",넘",",착한데,깔끔하고,맛있네요"
2021년 11월 02일,서초동,컬투치킨-서초1호점,rk**님,컬투치킨/1(치킨 종류 추가 선택(변경 안함)),맛있게 잘먹었습니다.,5,5,5,https://rev-static.yogiyo.co.kr/efe02e62b348766e918d9ae74f6caa7d_tn.jpg,사장님 답글이 없어요 ,맛있게 잘먹었습니다,"['맛있게', '잘', '먹었습니다']","[('맛있게', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었습니다', 'Verb')]",[],,,",먹었습니다",",맛있게"
2021년 11월 02일,서초동,컬투치킨-서초1호점,mo**님,마후라양념치킨/1(치킨 종류 추가 선택(순살 변경)),치킨은 컬투가  가성비 제일좋음,5,5,5,https://rev-static.yogiyo.co.kr/0b7c72bd13d16321bf0a8a1e2bc604d2_tn.jpg,사장님 답글이 없어요 ,치킨은 컬투가  가성비 제일좋음,"['치킨', '은', '컬투', '가', '가성', '비', '제일', '좋음']","[('치킨', 'Noun'), ('은', 'Josa'), ('컬투', 'Noun'), ('가', 'Josa'), ('가성', 'Noun'), ('비', 'Noun'), ('제일', 'Noun'), ('좋음', 'Adjective')]","['치킨', '컬투', '가성', '비', '제일']",,,,",좋음"
2021년 11월 02일,서초동,컬투치킨-서초1호점,sk**님,"감자바사삭치킨＋페스츄리핫도그/1(맛 선택(매콤（매후라）),부위변경(뼈)),안녕핫새우＋케이준감자/1(부위변경(뼈),새우 선택(더블（새우15개）))",감자튀김 양 많아요. 핫도그 치즈볼 맛있구요.치킨도 굿,4,5,5,https://rev-static.yogiyo.co.kr/1c98f56a695b3d7b2f8de69d11170c25_tn.jpg,사장님 답글이 없어요 ,감자튀김 양 많아요 핫도그 치즈볼 맛있구요치킨도 굿,"['감자', '튀김', '양', '많아요', '핫도그', '치즈볼', '맛있구요', '치킨', '도', '굿']","[('감자', 'Noun'), ('튀김', 'Noun'), ('양', 'Noun'), ('많아요', 'Adjective'), ('핫도그', 'Noun'), ('치즈볼', 'Noun'), ('맛있구요', 'Adjective'), ('치킨', 'Noun'), ('도', 'Josa'), ('굿', 'Noun')]","['감자', '튀김', '양', '핫도그', '치즈볼', '치킨', '굿']",,,,",많아요,맛있구요"
2021년 11월 02일,서초동,컬투치킨-서초1호점,ic**님,마후라치킨/1(치킨 종류 추가 선택(순살 변경)),전에도 주문했고 또 주문해서 먹는 컬투치킨 무난하게 먹을만합니다 솔직히 후라이드는 비슷비슷해서 크게 차이는 나진않고 저렴하고 맛있어서 종종 시켜먹습니다,4,4,5,https://rev-static.yogiyo.co.kr/757d7794a51042923e43d44f6c33f349_tn.jpg,사장님 답글이 없어요 ,전에도 주문했고 또 주문해서 먹는 컬투치킨 무난하게 먹을만합니다 솔직히 후라이드는 비슷비슷해서 크게 차이는 나진않고 저렴하고 맛있어서 종종 시켜먹습니다,"['전', '에도', '주문', '했고', '또', '주문', '해서', '먹는', '컬투', '치킨', '무난', '하게', '먹을만', '합니다', '솔직히', '후라이드', '는', '비슷', '비슷해서', '크게', '차이는', '나진', '않고', '저렴하고', '맛있어서', '종종', '시켜', '먹습니다']","[('전', 'Noun'), ('에도', 'Josa'), ('주문', 'Noun'), ('했고', 'Verb'), ('또', 'Noun'), ('주문', 'Noun'), ('해서', 'Verb'), ('먹는', 'Verb'), ('컬투', 'Noun'), ('치킨', 'Noun'), ('무난', 'Noun'), ('하게', 'Verb'), ('먹을만', 'Verb'), ('합니다', 'Verb'), ('솔직히', 'Adjective'), ('후라이드', 'Noun'), ('는', 'Josa'), ('비슷', 'Noun'), ('비슷해서', 'Adjective'), ('크게', 'Noun'), ('차이는', 'Verb'), ('나진', 'Noun'), ('않고', 'Verb'), ('저렴하고', 'Adjective'), ('맛있어서', 'Adjective'), ('종종', 'Noun'), ('시켜', 'Verb'), ('먹습니다', 'Verb')]","['전', '주문', '또', '주문', '컬투', '치킨', '무난', '후라이드', '비슷', '크게', '나진', '종종']",,,",했고,해서,먹는,하게,먹을만,합니다,차이는,않고,시켜,먹습니다",",솔직히,비슷해서,저렴하고,맛있어서"
2021년 11월 02일,서초동,컬투치킨-서초1호점,cr**님,마후라치킨/1(치킨 종류 추가 선택(변경 안함)),염지도 딱 좋고 너무 느끼하지 않고 배달도 빠르게 와서 바삭바삭하게 잘먹었어요!,5,5,5,https://rev-static.yogiyo.co.kr/e07a88e627354fc3ef6ed1db41a96429_tn.jpg,사장님 답글이 없어요 ,염지도 딱 좋고 너무 느끼하지 않고 배달도 빠르게 와서 바삭바삭하게 잘먹었어요,"['염', '지도', '딱', '좋고', '너무', '느끼하지', '않고', '배달', '도', '빠르게', '와서', '바삭바삭하게', '잘', '먹었어요']","[('염', 'Noun'), ('지도', 'Noun'), ('딱', 'Adverb'), ('좋고', 'Adjective'), ('너무', 'Adverb'), ('느끼하지', 'Adjective'), ('않고', 'Verb'), ('배달', 'Noun'), ('도', 'Josa'), ('빠르게', 'Adjective'), ('와서', 'Verb'), ('바삭바삭하게', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었어요', 'Verb')]","['염', '지도', '배달']",",딱,너무",,",않고,와서,먹었어요",",좋고,느끼하지,빠르게,바삭바삭하게"
